"time","bat","temp","DO","Q","day","Julian_Date"
1463936160,3.49,17.101,6.628,0.984,16943.7055555556,176.705555555556
1463937060,3.49,17.203,6.64,0.983,16943.7159722222,176.71597222222
1463937960,3.49,17.228,6.645,0.983,16943.7263888889,176.726388888888
1463938860,3.49,17.288,6.572,0.983,16943.7368055556,176.736805555556
1463939760,3.49,17.44,6.486,0.984,16943.7472222222,176.74722222222
1463940660,3.49,17.474,6.349,0.984,16943.7576388889,176.757638888888
1463941560,3.49,17.584,6.555,0.983,16943.7680555556,176.768055555556
1463942460,3.49,17.601,6.72,0.983,16943.7784722222,176.77847222222
1463943360,3.49,17.711,6.773,0.984,16943.7888888889,176.788888888888
1463944260,3.49,17.812,6.737,0.984,16943.7993055556,176.799305555556
1463945160,3.49,17.905,6.714,0.983,16943.8097222222,176.80972222222
1463946060,3.49,17.989,6.69,0.983,16943.8201388889,176.820138888888
1463946960,3.49,18.133,6.81,0.983,16943.8305555556,176.830555555556
1463947860,3.49,18.2,6.909,0.984,16943.8409722222,176.84097222222
1463948760,3.49,18.301,6.941,0.983,16943.8513888889,176.851388888888
1463949660,3.49,18.385,6.784,0.984,16943.8618055556,176.861805555556
1463950560,3.49,18.419,6.701,0.984,16943.8722222222,176.87222222222
1463951460,3.49,18.444,6.678,0.983,16943.8826388889,176.882638888888
1463952360,3.49,18.562,6.632,0.984,16943.8930555556,176.893055555556
1463953260,3.49,18.629,6.719,0.984,16943.9034722222,176.90347222222
1463954160,3.49,18.714,6.9,0.984,16943.9138888889,176.913888888888
1463955060,3.5,18.739,6.921,0.982,16943.9243055556,176.924305555556
1463955960,3.49,18.789,6.96,0.985,16943.9347222222,176.93472222222
1463956860,3.5,18.722,6.874,0.983,16943.9451388889,176.945138888888
1463957760,3.5,18.705,6.887,0.984,16943.9555555556,176.955555555556
1463958660,3.5,18.697,7.006,0.983,16943.9659722222,176.96597222222
1463959560,3.5,18.764,6.956,0.983,16943.9763888889,176.976388888888
1463960460,3.5,18.772,7.003,0.984,16943.9868055556,176.986805555556
1463961360,3.5,18.756,6.953,0.983,16943.9972222222,176.99722222222
1463962260,3.5,18.739,6.742,0.984,16944.0076388889,177.007638888888
1463963160,3.5,18.722,6.566,0.983,16944.0180555556,177.018055555556
1463964060,3.5,18.705,6.644,0.982,16944.0284722222,177.02847222222
1463964960,3.5,18.68,6.89,0.984,16944.0388888889,177.038888888888
1463965860,3.5,18.646,6.903,0.983,16944.0493055556,177.049305555556
1463966760,3.5,18.596,6.894,0.983,16944.0597222222,177.05972222222
1463967660,3.5,18.579,6.883,0.983,16944.0701388889,177.070138888888
1463968560,3.5,18.554,6.92,0.984,16944.0805555556,177.080555555556
1463969460,3.5,18.486,6.856,0.984,16944.0909722222,177.09097222222
1463970360,3.5,18.419,6.863,0.983,16944.1013888889,177.101388888888
1463971260,3.5,18.36,6.835,0.983,16944.1118055556,177.111805555556
1463972160,3.5,18.284,6.865,0.983,16944.1222222222,177.12222222222
1463973060,3.5,18.242,6.89,0.983,16944.1326388889,177.132638888888
1463973960,3.5,18.217,6.836,0.983,16944.1430555556,177.143055555556
1463974860,3.5,18.133,6.772,0.982,16944.1534722222,177.15347222222
1463975760,3.5,18.082,6.683,0.984,16944.1638888889,177.163888888888
1463976660,3.5,18.006,6.732,0.983,16944.1743055556,177.174305555556
1463977560,3.5,17.947,6.778,0.984,16944.1847222222,177.18472222222
1463978460,3.5,17.896,6.789,0.984,16944.1951388889,177.195138888888
1463979360,3.5,17.854,6.678,0.983,16944.2055555556,177.205555555556
1463980260,3.5,17.778,6.715,0.984,16944.2159722222,177.21597222222
1463981160,3.5,17.728,6.666,0.984,16944.2263888889,177.226388888888
1463982060,3.5,17.626,6.669,0.984,16944.2368055556,177.236805555556
1463982960,3.5,17.558,6.675,0.984,16944.2472222222,177.24722222222
1463983860,3.5,17.525,6.611,0.983,16944.2576388889,177.257638888888
1463984760,3.5,17.474,6.595,0.983,16944.2680555556,177.268055555556
1463985660,3.5,17.423,6.497,0.984,16944.2784722222,177.27847222222
1463986560,3.5,17.372,6.412,0.984,16944.2888888889,177.288888888888
1463987460,3.5,17.33,6.331,0.984,16944.2993055556,177.299305555556
1463988360,3.5,17.296,6.281,0.984,16944.3097222222,177.30972222222
1463989260,3.5,17.279,6.338,0.984,16944.3201388889,177.320138888888
1463990160,3.5,17.271,6.493,0.983,16944.3305555556,177.330555555556
1463991060,3.5,17.271,6.357,0.984,16944.3409722222,177.34097222222
1463991960,3.49,17.237,6.068,0.984,16944.3513888889,177.351388888888
1463992860,3.5,17.228,5.908,0.985,16944.3618055556,177.361805555556
1463993760,3.5,17.211,5.639,0.985,16944.3722222222,177.37222222222
1463994660,3.5,17.177,6.711,0.983,16944.3826388889,177.382638888888
1463995560,3.5,17.152,6.736,0.984,16944.3930555556,177.393055555556
1463996460,3.5,17.144,6.639,0.984,16944.4034722222,177.40347222222
1463997360,3.49,17.127,6.527,0.984,16944.4138888889,177.413888888888
1463998260,3.5,17.101,6.54,0.984,16944.4243055556,177.424305555556
1463999160,3.5,17.101,6.56,0.983,16944.4347222222,177.43472222222
1464000060,3.5,17.093,6.443,0.983,16944.4451388889,177.445138888888
1464000960,3.5,17.084,6.126,0.984,16944.4555555556,177.455555555556
1464001860,3.5,17.05,6.192,0.984,16944.4659722222,177.46597222222
1464002760,3.49,17.033,6.223,0.984,16944.4763888889,177.476388888888
1464003660,3.5,17.033,6.333,0.984,16944.4868055556,177.486805555556
1464004560,3.49,16.991,6.651,0.983,16944.4972222222,177.49722222222
1464005460,3.49,17.025,6.762,0.985,16944.5076388889,177.507638888888
1464006360,3.49,17.033,6.751,0.983,16944.5180555556,177.518055555556
1464007260,3.49,16.982,6.774,0.983,16944.5284722222,177.52847222222
1464008160,3.49,16.974,6.712,0.984,16944.5388888889,177.538888888888
1464009060,3.49,16.999,6.433,0.984,16944.5493055556,177.549305555556
1464009960,3.5,16.957,6.091,0.984,16944.5597222222,177.55972222222
1464010860,3.49,16.948,5.631,0.985,16944.5701388889,177.570138888888
1464011760,3.5,16.931,5.435,0.985,16944.5805555556,177.580555555556
1464012660,3.49,16.957,5.594,0.984,16944.5909722222,177.59097222222
1464013560,3.49,16.974,6.291,0.983,16944.6013888889,177.601388888888
1464014460,3.49,17.118,6.865,0.985,16944.6118055556,177.611805555556
1464015360,3.49,17.186,6.813,0.983,16944.6222222222,177.62222222222
1464016260,3.49,17.245,6.896,0.984,16944.6326388889,177.632638888888
1464017160,3.49,17.305,6.924,0.983,16944.6430555556,177.643055555556
1464018060,3.49,17.406,6.904,0.983,16944.6534722222,177.65347222222
1464018960,3.49,17.499,6.881,0.984,16944.6638888889,177.663888888888
1464019860,3.49,17.525,6.634,0.983,16944.6743055556,177.674305555556
1464020760,3.49,17.567,6.752,0.983,16944.6847222222,177.68472222222
1464021660,3.49,17.694,6.947,0.983,16944.6951388889,177.695138888888
1464022560,3.49,17.643,6.827,0.983,16944.7055555556,177.705555555556
1464023460,3.49,17.82,6.72,0.984,16944.7159722222,177.71597222222
1464024360,3.49,17.643,6.876,0.984,16944.7263888889,177.726388888888
1464025260,3.49,18.048,6.915,0.982,16944.7368055556,177.736805555556
1464026160,3.49,18.099,6.902,0.983,16944.7472222222,177.74722222222
1464027060,3.49,18.09,6.91,0.984,16944.7576388889,177.757638888888
1464027960,3.49,18.208,6.92,0.983,16944.7680555556,177.768055555556
1464028860,3.49,18.427,6.911,0.983,16944.7784722222,177.77847222222
1464029760,3.49,18.587,6.961,0.983,16944.7888888889,177.788888888888
1464030660,3.5,18.688,6.854,0.984,16944.7993055556,177.799305555556
1464031560,3.5,18.688,6.861,0.984,16944.8097222222,177.80972222222
1464032460,3.49,18.781,6.869,0.983,16944.8201388889,177.820138888888
1464033360,3.5,19.05,6.949,0.984,16944.8305555556,177.830555555556
1464034260,3.5,19.159,6.944,0.984,16944.8409722222,177.84097222222
1464035160,3.5,19.268,6.972,0.983,16944.8513888889,177.851388888888
1464036060,3.5,19.352,6.993,0.984,16944.8618055556,177.861805555556
1464036960,3.5,19.478,7.008,0.983,16944.8722222222,177.87222222222
1464037860,3.5,19.595,7.021,0.983,16944.8826388889,177.882638888888
1464038760,3.5,19.687,6.98,0.983,16944.8930555556,177.893055555556
1464039660,3.5,19.763,6.811,0.984,16944.9034722222,177.90347222222
1464040560,3.5,19.804,6.655,0.983,16944.9138888889,177.913888888888
1464041460,3.5,19.83,6.919,0.983,16944.9243055556,177.924305555556
1464042360,3.5,20.022,7.021,0.983,16944.9347222222,177.93472222222
1464043260,3.5,20.072,6.977,0.984,16944.9451388889,177.945138888888
1464044160,3.5,20.005,6.921,0.984,16944.9555555556,177.955555555556
1464045060,3.5,19.989,6.93,0.984,16944.9659722222,177.96597222222
1464045960,3.5,19.989,6.929,0.985,16944.9763888889,177.976388888888
1464046860,3.5,19.997,6.884,0.983,16944.9868055556,177.986805555556
1464047760,3.5,20.039,6.862,0.983,16944.9972222222,177.99722222222
1464048660,3.5,20.014,6.814,0.983,16945.0076388889,178.007638888888
1464049560,3.5,19.997,6.767,0.984,16945.0180555556,178.018055555556
1464050460,3.5,19.989,6.766,0.984,16945.0284722222,178.02847222222
1464051360,3.5,19.922,6.663,0.983,16945.0388888889,178.038888888888
1464052260,3.5,19.905,6.617,0.984,16945.0493055556,178.049305555556
1464053160,3.5,19.863,6.698,0.983,16945.0597222222,178.05972222222
1464054060,3.5,19.796,6.727,0.984,16945.0701388889,178.070138888888
1464054960,3.5,19.737,6.711,0.983,16945.0805555556,178.080555555556
1464055860,3.5,19.687,6.683,0.985,16945.0909722222,178.09097222222
1464056760,3.5,19.595,6.632,0.984,16945.1013888889,178.101388888888
1464057660,3.5,19.545,6.603,0.984,16945.1118055556,178.111805555556
1464058560,3.5,19.478,6.588,0.983,16945.1222222222,178.12222222222
1464059460,3.5,19.419,6.551,0.984,16945.1326388889,178.132638888888
1464060360,3.5,19.318,6.527,0.983,16945.1430555556,178.143055555556
1464061260,3.5,19.26,6.446,0.984,16945.1534722222,178.15347222222
1464062160,3.5,19.176,6.421,0.984,16945.1638888889,178.163888888888
1464063060,3.5,19.108,6.399,0.983,16945.1743055556,178.174305555556
1464063960,3.5,19.024,6.404,0.984,16945.1847222222,178.18472222222
1464064860,3.5,18.94,6.382,0.984,16945.1951388889,178.195138888888
1464065760,3.5,18.84,6.342,0.984,16945.2055555556,178.205555555556
1464066660,3.5,18.772,6.334,0.984,16945.2159722222,178.21597222222
1464067560,3.5,18.714,6.247,0.983,16945.2263888889,178.226388888888
1464068460,3.5,18.629,6.279,0.984,16945.2368055556,178.236805555556
1464069360,3.5,18.554,6.238,0.985,16945.2472222222,178.24722222222
1464070260,3.5,18.512,6.166,0.984,16945.2576388889,178.257638888888
1464071160,3.5,18.436,6.209,0.983,16945.2680555556,178.268055555556
1464072060,3.5,18.394,6.191,0.984,16945.2784722222,178.27847222222
1464072960,3.5,18.377,6.181,0.984,16945.2888888889,178.288888888888
1464073860,3.5,18.284,6.188,0.984,16945.2993055556,178.299305555556
1464074760,3.5,18.276,6.143,0.984,16945.3097222222,178.30972222222
1464075660,3.5,18.234,6.138,0.984,16945.3201388889,178.320138888888
1464076560,3.5,18.2,6.141,0.984,16945.3305555556,178.330555555556
1464077460,3.5,18.158,6.152,0.985,16945.3409722222,178.34097222222
1464078360,3.5,18.158,6.122,0.984,16945.3513888889,178.351388888888
1464079260,3.5,18.116,6.078,0.985,16945.3618055556,178.361805555556
1464080160,3.5,18.107,5.994,0.983,16945.3722222222,178.37222222222
1464081060,3.5,18.09,6.046,0.984,16945.3826388889,178.382638888888
1464081960,3.5,18.057,6.074,0.984,16945.3930555556,178.393055555556
1464082860,3.5,18.04,6.018,0.984,16945.4034722222,178.40347222222
1464083760,3.5,18.015,6.02,0.985,16945.4138888889,178.413888888888
1464084660,3.5,17.998,6.04,0.984,16945.4243055556,178.424305555556
1464085560,3.5,17.972,6.01,0.984,16945.4347222222,178.43472222222
1464086460,3.5,17.93,5.984,0.984,16945.4451388889,178.445138888888
1464087360,3.5,17.913,5.89,0.985,16945.4555555556,178.455555555556
1464088260,3.5,17.896,5.945,0.984,16945.4659722222,178.46597222222
1464089160,3.5,17.854,5.932,0.984,16945.4763888889,178.476388888888
1464090060,3.5,17.82,5.933,0.984,16945.4868055556,178.486805555556
1464090960,3.5,17.863,5.921,0.984,16945.4972222222,178.49722222222
1464091860,3.5,17.846,5.848,0.985,16945.5076388889,178.507638888888
1464092760,3.5,17.854,5.795,0.984,16945.5180555556,178.518055555556
1464093660,3.5,17.88,5.886,0.984,16945.5284722222,178.52847222222
1464094560,3.5,17.88,5.882,0.985,16945.5388888889,178.538888888888
1464095460,3.5,17.863,5.791,0.984,16945.5493055556,178.549305555556
1464096360,3.5,17.913,5.82,0.985,16945.5597222222,178.55972222222
1464097260,3.5,17.939,5.67,0.985,16945.5701388889,178.570138888888
1464098160,3.5,17.913,5.855,0.983,16945.5805555556,178.580555555556
1464099060,3.5,17.896,5.975,0.984,16945.5909722222,178.59097222222
1464099960,3.5,17.888,5.972,0.984,16945.6013888889,178.601388888888
1464100860,3.5,17.913,5.975,0.984,16945.6118055556,178.611805555556
1464101760,3.5,17.88,6.017,0.985,16945.6222222222,178.62222222222
1464102660,3.5,17.854,6.053,0.984,16945.6326388889,178.632638888888
1464103560,3.5,17.93,6.096,0.984,16945.6430555556,178.643055555556
1464104460,3.5,18.048,6.096,0.985,16945.6534722222,178.65347222222
1464105360,3.5,18.166,6.114,0.984,16945.6638888889,178.663888888888
1464106260,3.5,18.234,6.13,0.984,16945.6743055556,178.674305555556
1464107160,3.5,18.166,6.108,0.983,16945.6847222222,178.68472222222
1464108060,3.5,18.2,6.224,0.984,16945.6951388889,178.695138888888
1464108960,3.5,18.326,6.233,0.984,16945.7055555556,178.705555555556
1464109860,3.5,18.411,6.226,0.983,16945.7159722222,178.71597222222
1464110760,3.5,18.537,6.229,0.984,16945.7263888889,178.726388888888
1464111660,3.5,18.629,6.157,0.984,16945.7368055556,178.736805555556
1464112560,3.5,18.73,6.197,0.984,16945.7472222222,178.74722222222
1464113460,3.5,18.898,6.249,0.984,16945.7576388889,178.757638888888
1464114360,3.5,19.092,6.278,0.984,16945.7680555556,178.768055555556
1464115260,3.5,19.159,6.229,0.984,16945.7784722222,178.77847222222
1464116160,3.5,19.285,6.294,0.984,16945.7888888889,178.788888888888
1464117060,3.5,19.385,6.241,0.983,16945.7993055556,178.799305555556
1464117960,3.5,19.478,6.317,0.983,16945.8097222222,178.80972222222
1464118860,3.5,19.536,6.42,0.984,16945.8201388889,178.820138888888
1464119760,3.5,19.645,6.4,0.984,16945.8305555556,178.830555555556
1464120660,3.5,19.67,6.396,0.983,16945.8409722222,178.84097222222
1464121560,3.5,19.771,6.34,0.984,16945.8513888889,178.851388888888
1464122460,3.5,19.863,6.223,0.984,16945.8618055556,178.861805555556
1464123360,3.5,19.964,6.239,0.984,16945.8722222222,178.87222222222
1464124260,3.5,20.056,6.294,0.983,16945.8826388889,178.882638888888
1464125160,3.5,20.173,6.148,0.984,16945.8930555556,178.893055555556
1464126060,3.5,20.173,6.268,0.983,16945.9034722222,178.90347222222
1464126960,3.5,20.282,6.379,0.983,16945.9138888889,178.913888888888
1464127860,3.5,20.323,6.431,0.983,16945.9243055556,178.924305555556
1464128760,3.5,20.34,6.414,0.983,16945.9347222222,178.93472222222
1464129660,3.5,20.34,6.44,0.984,16945.9451388889,178.945138888888
1464130560,3.5,20.374,6.41,0.983,16945.9555555556,178.955555555556
1464131460,3.5,20.416,6.449,0.984,16945.9659722222,178.96597222222
1464132360,3.5,20.449,6.399,0.984,16945.9763888889,178.976388888888
1464133260,3.5,20.449,6.341,0.984,16945.9868055556,178.986805555556
1464134160,3.5,20.399,6.347,0.983,16945.9972222222,178.99722222222
1464135060,3.5,20.416,6.184,0.984,16946.0076388889,179.007638888888
1464135960,3.51,20.39,6.266,0.984,16946.0180555556,179.018055555556
1464136860,3.5,20.382,6.394,0.984,16946.0284722222,179.02847222222
1464137760,3.5,20.34,6.362,0.984,16946.0388888889,179.038888888888
1464138660,3.5,20.265,6.36,0.984,16946.0493055556,179.049305555556
1464139560,3.5,20.24,6.4,0.984,16946.0597222222,179.05972222222
1464140460,3.51,20.198,6.42,0.984,16946.0701388889,179.070138888888
1464141360,3.51,20.131,6.402,0.984,16946.0805555556,179.080555555556
1464142260,3.51,20.039,6.312,0.983,16946.0909722222,179.09097222222
1464143160,3.5,20.005,6.347,0.984,16946.1013888889,179.101388888888
1464144060,3.5,19.938,6.336,0.985,16946.1118055556,179.111805555556
1464144960,3.5,19.838,6.291,0.984,16946.1222222222,179.12222222222
1464145860,3.51,19.788,6.232,0.985,16946.1326388889,179.132638888888
1464146760,3.5,19.687,6.253,0.983,16946.1430555556,179.143055555556
1464147660,3.5,19.603,6.23,0.984,16946.1534722222,179.15347222222
1464148560,3.51,19.511,6.23,0.984,16946.1638888889,179.163888888888
1464149460,3.5,19.419,6.188,0.984,16946.1743055556,179.174305555556
1464150360,3.5,19.369,6.15,0.983,16946.1847222222,179.18472222222
1464151260,3.51,19.276,6.15,0.984,16946.1951388889,179.195138888888
1464152160,3.51,19.209,6.149,0.984,16946.2055555556,179.205555555556
1464153060,3.5,19.117,6.057,0.983,16946.2159722222,179.21597222222
1464153960,3.51,19.058,5.963,0.984,16946.2263888889,179.226388888888
1464154860,3.5,18.999,5.886,0.983,16946.2368055556,179.236805555556
1464155760,3.5,18.949,5.954,0.985,16946.2472222222,179.24722222222
1464156660,3.5,18.898,6.018,0.984,16946.2576388889,179.257638888888
1464157560,3.5,18.848,6.054,0.984,16946.2680555556,179.268055555556
1464158460,3.5,18.781,6,0.984,16946.2784722222,179.27847222222
1464159360,3.5,18.772,5.986,0.984,16946.2888888889,179.288888888888
1464160260,3.5,18.73,5.987,0.984,16946.2993055556,179.299305555556
1464161160,3.5,18.697,5.921,0.984,16946.3097222222,179.30972222222
1464162060,3.5,18.646,5.867,0.984,16946.3201388889,179.320138888888
1464162960,3.5,18.596,5.831,0.984,16946.3305555556,179.330555555556
1464163860,3.5,18.562,5.811,0.983,16946.3409722222,179.34097222222
1464164760,3.5,18.554,5.823,0.983,16946.3513888889,179.351388888888
1464165660,3.5,18.486,5.798,0.983,16946.3618055556,179.361805555556
1464166560,3.5,18.495,5.768,0.984,16946.3722222222,179.37222222222
1464167460,3.5,18.427,5.827,0.984,16946.3826388889,179.382638888888
1464168360,3.5,18.411,5.838,0.984,16946.3930555556,179.393055555556
1464169260,3.5,18.385,5.856,0.984,16946.4034722222,179.40347222222
1464170160,3.5,18.36,5.815,0.984,16946.4138888889,179.413888888888
1464171060,3.5,18.326,5.732,0.984,16946.4243055556,179.424305555556
1464171960,3.5,18.284,5.689,0.984,16946.4347222222,179.43472222222
1464172860,3.5,18.267,5.682,0.984,16946.4451388889,179.445138888888
1464173760,3.5,18.225,5.644,0.984,16946.4555555556,179.455555555556
1464174660,3.5,18.242,5.572,0.984,16946.4659722222,179.46597222222
1464175560,3.5,18.217,5.648,0.985,16946.4763888889,179.476388888888
1464176460,3.5,18.225,5.731,0.985,16946.4868055556,179.486805555556
1464177360,3.5,18.208,5.732,0.985,16946.4972222222,179.49722222222
1464178260,3.5,18.208,5.759,0.985,16946.5076388889,179.507638888888
1464179160,3.5,18.175,5.794,0.985,16946.5180555556,179.518055555556
1464180060,3.5,18.175,5.819,0.984,16946.5284722222,179.52847222222
1464180960,3.5,18.149,5.764,0.984,16946.5388888889,179.538888888888
1464181860,3.5,18.116,5.7,0.984,16946.5493055556,179.549305555556
1464182760,3.5,18.065,5.624,0.984,16946.5597222222,179.55972222222
1464183660,3.5,18.048,5.645,0.985,16946.5701388889,179.570138888888
1464184560,3.5,18.082,5.647,0.984,16946.5805555556,179.580555555556
1464185460,3.5,18.023,5.716,0.985,16946.5909722222,179.59097222222
1464186360,3.5,18.031,5.714,0.984,16946.6013888889,179.601388888888
1464187260,3.5,17.981,5.762,0.985,16946.6118055556,179.611805555556
1464188160,3.5,17.964,5.742,0.984,16946.6222222222,179.62222222222
1464189060,3.5,17.913,5.767,0.984,16946.6326388889,179.632638888888
1464189960,3.5,17.922,5.766,0.984,16946.6430555556,179.643055555556
1464190860,3.5,17.905,5.798,0.984,16946.6534722222,179.65347222222
1464191760,3.5,17.888,5.798,0.984,16946.6638888889,179.663888888888
1464192660,3.5,17.854,5.825,0.984,16946.6743055556,179.674305555556
1464193560,3.5,17.88,5.68,0.985,16946.6847222222,179.68472222222
1464194460,3.5,17.922,5.253,0.984,16946.6951388889,179.695138888888
1464195360,3.5,17.905,5.356,0.984,16946.7055555556,179.705555555556
1464196260,3.5,17.871,5.857,0.985,16946.7159722222,179.71597222222
1464197160,3.5,17.846,5.885,0.984,16946.7263888889,179.726388888888
1464198060,3.5,17.778,5.901,0.984,16946.7368055556,179.736805555556
1464198960,3.5,17.778,5.927,0.984,16946.7472222222,179.74722222222
1464199860,3.5,17.719,5.906,0.984,16946.7576388889,179.757638888888
1464200760,3.5,17.711,5.941,0.985,16946.7680555556,179.768055555556
1464201660,3.5,17.719,5.915,0.984,16946.7784722222,179.77847222222
1464202560,3.5,17.719,5.924,0.984,16946.7888888889,179.788888888888
1464203460,3.5,17.719,5.915,0.984,16946.7993055556,179.799305555556
1464204360,3.5,17.694,5.977,0.985,16946.8097222222,179.80972222222
1464205260,3.5,17.66,5.923,0.983,16946.8201388889,179.820138888888
1464206160,3.5,17.643,5.851,0.985,16946.8305555556,179.830555555556
1464207060,3.5,17.635,5.634,0.984,16946.8409722222,179.84097222222
1464207960,3.5,17.643,5.85,0.984,16946.8513888889,179.851388888888
1464208860,3.5,17.66,5.975,0.984,16946.8618055556,179.861805555556
1464209760,3.5,17.626,5.916,0.984,16946.8722222222,179.87222222222
1464210660,3.5,17.584,5.922,0.985,16946.8826388889,179.882638888888
1464211560,3.5,17.567,5.918,0.984,16946.8930555556,179.893055555556
1464212460,3.5,17.533,5.951,0.984,16946.9034722222,179.90347222222
1464213360,3.5,17.525,5.89,0.984,16946.9138888889,179.913888888888
1464214260,3.5,17.474,5.871,0.984,16946.9243055556,179.924305555556
1464215160,3.49,17.44,5.868,0.984,16946.9347222222,179.93472222222
1464216060,3.5,17.406,5.984,0.984,16946.9451388889,179.945138888888
1464216960,3.5,17.381,6.029,0.983,16946.9555555556,179.955555555556
1464217860,3.5,17.313,6.105,0.984,16946.9659722222,179.96597222222
1464218760,3.5,17.296,6.14,0.984,16946.9763888889,179.976388888888
1464219660,3.5,17.237,6.101,0.984,16946.9868055556,179.986805555556
1464220560,3.5,17.169,6.113,0.985,16946.9972222222,179.99722222222
1464221460,3.5,17.161,6.137,0.984,16947.0076388889,180.007638888888
1464222360,3.5,17.101,5.986,0.984,16947.0180555556,180.018055555556
1464223260,3.5,17.084,5.782,0.985,16947.0284722222,180.02847222222
1464224160,3.5,17.067,5.566,0.984,16947.0388888889,180.038888888888
1464225060,3.5,17.067,5.451,0.985,16947.0493055556,180.049305555556
1464225960,3.5,17.059,5.772,0.985,16947.0597222222,180.05972222222
1464226860,3.5,17.05,6.056,0.985,16947.0701388889,180.070138888888
1464227760,3.5,17.016,6.124,0.984,16947.0805555556,180.080555555556
1464228660,3.5,16.948,6.145,0.984,16947.0909722222,180.09097222222
1464229560,3.5,16.898,6.134,0.984,16947.1013888889,180.101388888888
1464230460,3.49,16.855,6.115,0.984,16947.1118055556,180.111805555556
1464231360,3.49,16.77,6.111,0.984,16947.1222222222,180.12222222222
1464232260,3.49,16.753,6.086,0.985,16947.1326388889,180.132638888888
1464233160,3.49,16.702,5.923,0.984,16947.1430555556,180.143055555556
1464234060,3.49,16.66,5.939,0.984,16947.1534722222,180.15347222222
1464234960,3.49,16.592,5.525,0.985,16947.1638888889,180.163888888888
1464235860,3.49,16.549,5.275,0.986,16947.1743055556,180.174305555556
1464236760,3.49,16.566,5.658,0.984,16947.1847222222,180.18472222222
1464237660,3.49,16.523,6.096,0.984,16947.1951388889,180.195138888888
1464238560,3.49,16.515,6.134,0.984,16947.2055555556,180.205555555556
1464239460,3.49,16.472,6.151,0.983,16947.2159722222,180.21597222222
1464240360,3.49,16.421,6.156,0.983,16947.2263888889,180.226388888888
1464241260,3.49,16.353,6.157,0.985,16947.2368055556,180.236805555556
1464242160,3.49,16.31,6.075,0.985,16947.2472222222,180.24722222222
1464243060,3.49,16.242,6.029,0.984,16947.2576388889,180.257638888888
1464243960,3.49,16.225,5.943,0.985,16947.2680555556,180.268055555556
1464244860,3.49,16.217,6.011,0.984,16947.2784722222,180.27847222222
1464245760,3.49,16.165,5.805,0.985,16947.2888888889,180.288888888888
1464246660,3.49,16.183,5.911,0.985,16947.2993055556,180.299305555556
1464247560,3.49,16.148,5.97,0.984,16947.3097222222,180.30972222222
1464248460,3.49,16.148,6.125,0.985,16947.3201388889,180.320138888888
1464249360,3.49,16.097,6.215,0.984,16947.3305555556,180.330555555556
1464250260,3.49,16.063,6.268,0.984,16947.3409722222,180.34097222222
1464251160,3.49,16.02,6.249,0.984,16947.3513888889,180.351388888888
1464252060,3.49,15.978,6.238,0.984,16947.3618055556,180.361805555556
1464252960,3.49,15.926,6.208,0.984,16947.3722222222,180.37222222222
1464253860,3.49,15.901,6.086,0.984,16947.3826388889,180.382638888888
1464254760,3.49,15.875,6.076,0.984,16947.3930555556,180.393055555556
1464255660,3.49,15.849,6.191,0.985,16947.4034722222,180.40347222222
1464256560,3.49,15.781,6.154,0.984,16947.4138888889,180.413888888888
1464257460,3.49,15.764,6.195,0.984,16947.4243055556,180.424305555556
1464258360,3.49,15.755,6.04,0.984,16947.4347222222,180.43472222222
1464259260,3.49,15.738,6.017,0.984,16947.4451388889,180.445138888888
1464260160,3.49,15.721,6.061,0.984,16947.4555555556,180.455555555556
1464261060,3.49,15.712,6.099,0.984,16947.4659722222,180.46597222222
1464261960,3.49,15.704,6.159,0.985,16947.4763888889,180.476388888888
1464262860,3.49,15.669,6.168,0.985,16947.4868055556,180.486805555556
1464263760,3.49,15.661,6.147,0.984,16947.4972222222,180.49722222222
1464264660,3.49,15.627,6.085,0.985,16947.5076388889,180.507638888888
1464265560,3.49,15.618,6.073,0.985,16947.5180555556,180.518055555556
1464266460,3.49,15.627,6.054,0.984,16947.5284722222,180.52847222222
1464267360,3.49,15.635,6.05,0.985,16947.5388888889,180.538888888888
1464268260,3.49,15.627,6.119,0.985,16947.5493055556,180.549305555556
1464269160,3.49,15.635,6.111,0.984,16947.5597222222,180.55972222222
1464270060,3.49,15.618,6.12,0.985,16947.5701388889,180.570138888888
1464270960,3.49,15.661,6.102,0.985,16947.5805555556,180.580555555556
1464271860,3.49,15.669,6.096,0.985,16947.5909722222,180.59097222222
1464272760,3.49,15.687,6.106,0.985,16947.6013888889,180.601388888888
1464273660,3.49,15.798,6.179,0.985,16947.6118055556,180.611805555556
1464274560,3.49,15.875,6.192,0.984,16947.6222222222,180.62222222222
1464275460,3.49,15.849,6.169,0.983,16947.6326388889,180.632638888888
1464276360,3.49,15.918,6.164,0.983,16947.6430555556,180.643055555556
1464277260,3.49,15.943,6.029,0.985,16947.6534722222,180.65347222222
1464278160,3.49,16.14,6.171,0.984,16947.6638888889,180.663888888888
1464279060,3.49,16.208,6.177,0.984,16947.6743055556,180.674305555556
1464279960,3.49,16.319,6.333,0.984,16947.6847222222,180.68472222222
1464280860,3.49,16.37,6.29,0.984,16947.6951388889,180.695138888888
1464281760,3.49,16.464,6.257,0.984,16947.7055555556,180.705555555556
1464282660,3.49,16.617,6.266,0.984,16947.7159722222,180.71597222222
1464283560,3.49,16.779,6.228,0.984,16947.7263888889,180.726388888888
1464284460,3.49,16.821,6.279,0.983,16947.7368055556,180.736805555556
